Date,Price,gold,inflation,crisis,economy,Biden,isPartial,Trump,Powell,Yellen,Putin,Xi Jinping,climate change,interest rates,recession,oil prices,GDP,stock market,trade war,unemployment,central bank,federal reserve,sanctions,crypto,blockchain,tax policy,debt ceiling,tariffs,geopolitics,renewable energy,housing market,real estate,forex,gold reserves,commodities,energy crisis,supply chain,inflation rate,economic growth,market crash,government bonds,quantitative easing,austerity,public debt,hedge fund,pension fund,private equity,venture capital,startups,IPO,mergers and acquisitions,dividends,share buybacks,stock options,investment banking,wealth management,asset management,financial crisis,credit risk,sovereign debt,fiscal policy,monetary policy,economic sanctions,globalization,deglobalization,foreign investment,inflation hedge,gold mining,commodity trading,investment strategies,currency exchange,dollar index,eurozone,Asian markets,BRICS,trade agreements,NAFTA,TPP,EU regulations,US-China relations,supply chain disruptions,pandemic,recovery,healthcare policy,pharmaceuticals,biotech,tech stocks,semiconductors,AI development,machine learning,cybersecurity,big data,cloud computing,5G technology,electric vehicles,renewable resources,solar power,wind energy,nuclear power,hydropower,carbon emissions,green energy,environmental policy,climate finance,sustainable investing,social impact,corporate governance,ESG investing,shareholder activism,corporate responsibility,regulatory compliance,fintech,neobanks,digital wallets,cryptocurrency exchange,NFTs,blockchain technology,smart contracts,decentralized finance,metaverse,virtual reality,augmented reality,technology adoption,consumer behavior,retail sales,e-commerce,online marketplaces,logistics,freight rates,ocean shipping,air freight,rail transport,automotive industry,supply chain management,industrial production,factory automation,robotics,IoT,industrial IoT,smart cities,urbanization,population growth,demographics,aging population,healthcare spending,education funding,student debt,workforce development,labor market,minimum wage,income inequality,wealth gap,tax reforms,corporate tax,inheritance tax,offshore accounts,wealth redistribution,public policy,campaign finance,election outcomes,political stability,international relations,defense spending,military conflict,peace treaties,diplomacy,human rights,UN policies,World Bank,IMF,OECD,global trade,WTO,OPEC,energy markets,commodity futures,options trading,derivatives,risk management,portfolio optimization,quantitative finance,behavioral finance,market psychology,investor sentiment,trading volume,market trends,technical analysis,fundamental analysis,earnings reports,quarterly results,corporate strategy,management changes,board decisions,mergers,spin-offs,divestitures,joint ventures,strategic alliances,competitive advantage,market share,brand value,consumer loyalty,product innovation,R&D spending,patent filings,intellectual property,trademark disputes,legal risks,litigation,compliance risks,cyber risks,data breaches,privacy concerns,ethical considerations,corporate ethics,whistleblowing,regulatory scrutiny,audit reports,transparency,accounting standards,financial reporting,investor communications,media influence
2024-04-30,70969,59.0,3.0,4.0,5.0,5.0,False,13.0,1.0,0.0,1.0,0.0,12.0,13.0,3.0,2.0,19.0,5.0,0.0,5.0,2.0,1.0,2.0,33.0,7.0,1.0,0.0,1.0,0.0,5.0,1.0,66.0,79.0,1.0,9.0,1.0,34.0,74.0,43.0,19.0,9.0,3.0,7.0,6.0,24.0,19.0,66.0,3.0,4.0,36.0,0.0,5.0,0.0,19.0,35.0,52.0,83.0,27.0,36.0,2.0,49.0,64.0,2.0,44.0,0.0,10.0,0.0,5.0,2.0,2.0,37.0,3.0,1.0,1.0,13.0,1.0,16.0,1.0,0.0,0.0,0.0,3.0,70.0,0.0,8.0,8.0,0.0,5.0,7.0,92.0,55.0,32.0,57.0,3.0,22.0,19.0,79.0,24.0,33.0,9.0,13.0,34.0,13.0,5.0,2.0,79.0,32.0,2.0,0.0,17.0,9.0,85.0,0.0,0.0,1.0,4.0,6.0,1.0,0.0,6.0,8.0,5.0,3.0,10.0,25.0,87.0,1.0,88.0,0.0,1.0,2.0,1.0,7.0,35.0,6.0,1.0,90.0,92.0,1.0,5.0,12.0,29.0,61.0,3.0,1.0,5.0,12.0,2.0,3.0,79.0,2.0,1.0,1.0,57.0,51.0,1.0,1.0,85.0,7.0,1.0,6.0,69.0,1.0,2.0,0.0,16.0,76.0,0.0,57.0,39.0,36.0,12.0,36.0,20.0,2.0,2.0,17.0,47.0,91.0,1.0,4.0,2.0,4.0,2.0,22.0,46.0,69.0,38.0,13.0,67.0,42.0,38.0,8.0,69.0,4.0,2.0,12.0,0.0,3.0,75.0,3.0,0.0,11.0,1.0,0.0,81.0,0.0,3.0,88.0,2.0,2.0,8.0,18.0,54.0,17.0,55.0,2.0,2.0,81.0,11.0,20.0,0.0,68.0
2024-04-29,72250,59.0,3.0,4.0,5.0,5.0,False,13.0,1.0,0.0,1.0,0.0,12.0,13.0,3.0,2.0,19.0,5.0,0.0,5.0,2.0,1.0,2.0,33.0,7.0,1.0,0.0,1.0,0.0,5.0,1.0,66.0,79.0,1.0,9.0,1.0,34.0,74.0,43.0,19.0,9.0,3.0,7.0,6.0,24.0,19.0,66.0,3.0,4.0,36.0,0.0,5.0,0.0,19.0,35.0,52.0,83.0,27.0,36.0,2.0,49.0,64.0,2.0,44.0,0.0,10.0,0.0,5.0,2.0,2.0,37.0,3.0,1.0,1.0,13.0,1.0,16.0,1.0,0.0,0.0,0.0,3.0,70.0,0.0,8.0,8.0,0.0,5.0,7.0,92.0,55.0,32.0,57.0,3.0,22.0,19.0,79.0,24.0,33.0,9.0,13.0,34.0,13.0,5.0,2.0,79.0,32.0,2.0,0.0,17.0,9.0,85.0,0.0,0.0,1.0,4.0,6.0,1.0,0.0,6.0,8.0,5.0,3.0,10.0,25.0,87.0,1.0,88.0,0.0,1.0,2.0,1.0,7.0,35.0,6.0,1.0,90.0,92.0,1.0,5.0,12.0,29.0,61.0,3.0,1.0,5.0,12.0,2.0,3.0,79.0,2.0,1.0,1.0,57.0,51.0,1.0,1.0,85.0,7.0,1.0,6.0,69.0,1.0,2.0,0.0,16.0,76.0,0.0,57.0,39.0,36.0,12.0,36.0,20.0,2.0,2.0,17.0,47.0,91.0,1.0,4.0,2.0,4.0,2.0,22.0,46.0,69.0,38.0,13.0,67.0,42.0,38.0,8.0,69.0,4.0,2.0,12.0,0.0,3.0,75.0,3.0,0.0,11.0,1.0,0.0,81.0,0.0,3.0,88.0,2.0,2.0,8.0,18.0,54.0,17.0,55.0,2.0,2.0,81.0,11.0,20.0,0.0,68.0
2024-04-26,72107,59.0,3.0,4.0,5.0,5.0,False,13.0,1.0,0.0,1.0,0.0,12.0,13.0,3.0,2.0,19.0,5.0,0.0,5.0,2.0,1.0,2.0,33.0,7.0,1.0,0.0,1.0,0.0,5.0,1.0,66.0,79.0,1.0,9.0,1.0,34.0,74.0,43.0,19.0,9.0,3.0,7.0,6.0,24.0,19.0,66.0,3.0,4.0,36.0,0.0,5.0,0.0,19.0,35.0,52.0,83.0,27.0,36.0,2.0,49.0,64.0,2.0,44.0,0.0,10.0,0.0,5.0,2.0,2.0,37.0,3.0,1.0,1.0,13.0,1.0,16.0,1.0,0.0,0.0,0.0,3.0,70.0,0.0,8.0,8.0,0.0,5.0,7.0,92.0,55.0,32.0,57.0,3.0,22.0,19.0,79.0,24.0,33.0,9.0,13.0,34.0,13.0,5.0,2.0,79.0,32.0,2.0,0.0,17.0,9.0,85.0,0.0,0.0,1.0,4.0,6.0,1.0,0.0,6.0,8.0,5.0,3.0,10.0,25.0,87.0,1.0,88.0,0.0,1.0,2.0,1.0,7.0,35.0,6.0,1.0,90.0,92.0,1.0,5.0,12.0,29.0,61.0,3.0,1.0,5.0,12.0,2.0,3.0,79.0,2.0,1.0,1.0,57.0,51.0,1.0,1.0,85.0,7.0,1.0,6.0,69.0,1.0,2.0,0.0,16.0,76.0,0.0,57.0,39.0,36.0,12.0,36.0,20.0,2.0,2.0,17.0,47.0,91.0,1.0,4.0,2.0,4.0,2.0,22.0,46.0,69.0,38.0,13.0,67.0,42.0,38.0,8.0,69.0,4.0,2.0,12.0,0.0,3.0,75.0,3.0,0.0,11.0,1.0,0.0,81.0,0.0,3.0,88.0,2.0,2.0,8.0,18.0,54.0,17.0,55.0,2.0,2.0,81.0,11.0,20.0,0.0,68.0
2024-04-25,71725,59.0,3.0,4.0,5.0,5.0,False,13.0,1.0,0.0,1.0,0.0,12.0,13.0,3.0,2.0,19.0,5.0,0.0,5.0,2.0,1.0,2.0,33.0,7.0,1.0,0.0,1.0,0.0,5.0,1.0,66.0,79.0,1.0,9.0,1.0,34.0,74.0,43.0,19.0,9.0,3.0,7.0,6.0,24.0,19.0,66.0,3.0,4.0,36.0,0.0,5.0,0.0,19.0,35.0,52.0,83.0,27.0,36.0,2.0,49.0,64.0,2.0,44.0,0.0,10.0,0.0,5.0,2.0,2.0,37.0,3.0,1.0,1.0,13.0,1.0,16.0,1.0,0.0,0.0,0.0,3.0,70.0,0.0,8.0,8.0,0.0,5.0,7.0,92.0,55.0,32.0,57.0,3.0,22.0,19.0,79.0,24.0,33.0,9.0,13.0,34.0,13.0,5.0,2.0,79.0,32.0,2.0,0.0,17.0,9.0,85.0,0.0,0.0,1.0,4.0,6.0,1.0,0.0,6.0,8.0,5.0,3.0,10.0,25.0,87.0,1.0,88.0,0.0,1.0,2.0,1.0,7.0,35.0,6.0,1.0,90.0,92.0,1.0,5.0,12.0,29.0,61.0,3.0,1.0,5.0,12.0,2.0,3.0,79.0,2.0,1.0,1.0,57.0,51.0,1.0,1.0,85.0,7.0,1.0,6.0,69.0,1.0,2.0,0.0,16.0,76.0,0.0,57.0,39.0,36.0,12.0,36.0,20.0,2.0,2.0,17.0,47.0,91.0,1.0,4.0,2.0,4.0,2.0,22.0,46.0,69.0,38.0,13.0,67.0,42.0,38.0,8.0,69.0,4.0,2.0,12.0,0.0,3.0,75.0,3.0,0.0,11.0,1.0,0.0,81.0,0.0,3.0,88.0,2.0,2.0,8.0,18.0,54.0,17.0,55.0,2.0,2.0,81.0,11.0,20.0,0.0,68.0
2024-04-24,71692,59.0,3.0,4.0,5.0,5.0,False,13.0,1.0,0.0,1.0,0.0,12.0,13.0,3.0,2.0,19.0,5.0,0.0,5.0,2.0,1.0,2.0,33.0,7.0,1.0,0.0,1.0,0.0,5.0,1.0,66.0,79.0,1.0,9.0,1.0,34.0,74.0,43.0,19.0,9.0,3.0,7.0,6.0,24.0,19.0,66.0,3.0,4.0,36.0,0.0,5.0,0.0,19.0,35.0,52.0,83.0,27.0,36.0,2.0,49.0,64.0,2.0,44.0,0.0,10.0,0.0,5.0,2.0,2.0,37.0,3.0,1.0,1.0,13.0,1.0,16.0,1.0,0.0,0.0,0.0,3.0,70.0,0.0,8.0,8.0,0.0,5.0,7.0,92.0,55.0,32.0,57.0,3.0,22.0,19.0,79.0,24.0,33.0,9.0,13.0,34.0,13.0,5.0,2.0,79.0,32.0,2.0,0.0,17.0,9.0,85.0,0.0,0.0,1.0,4.0,6.0,1.0,0.0,6.0,8.0,5.0,3.0,10.0,25.0,87.0,1.0,88.0,0.0,1.0,2.0,1.0,7.0,35.0,6.0,1.0,90.0,92.0,1.0,5.0,12.0,29.0,61.0,3.0,1.0,5.0,12.0,2.0,3.0,79.0,2.0,1.0,1.0,57.0,51.0,1.0,1.0,85.0,7.0,1.0,6.0,69.0,1.0,2.0,0.0,16.0,76.0,0.0,57.0,39.0,36.0,12.0,36.0,20.0,2.0,2.0,17.0,47.0,91.0,1.0,4.0,2.0,4.0,2.0,22.0,46.0,69.0,38.0,13.0,67.0,42.0,38.0,8.0,69.0,4.0,2.0,12.0,0.0,3.0,75.0,3.0,0.0,11.0,1.0,0.0,81.0,0.0,3.0,88.0,2.0,2.0,8.0,18.0,54.0,17.0,55.0,2.0,2.0,81.0,11.0,20.0,0.0,68.0
2024-04-23,71590,59.0,3.0,4.0,5.0,5.0,False,13.0,1.0,0.0,1.0,0.0,12.0,13.0,3.0,2.0,19.0,5.0,0.0,5.0,2.0,1.0,2.0,33.0,7.0,1.0,0.0,1.0,0.0,5.0,1.0,66.0,79.0,1.0,9.0,1.0,34.0,74.0,43.0,19.0,9.0,3.0,7.0,6.0,24.0,19.0,66.0,3.0,4.0,36.0,0.0,5.0,0.0,19.0,35.0,52.0,83.0,27.0,36.0,2.0,49.0,64.0,2.0,44.0,0.0,10.0,0.0,5.0,2.0,2.0,37.0,3.0,1.0,1.0,13.0,1.0,16.0,1.0,0.0,0.0,0.0,3.0,70.0,0.0,8.0,8.0,0.0,5.0,7.0,92.0,55.0,32.0,57.0,3.0,22.0,19.0,79.0,24.0,33.0,9.0,13.0,34.0,13.0,5.0,2.0,79.0,32.0,2.0,0.0,17.0,9.0,85.0,0.0,0.0,1.0,4.0,6.0,1.0,0.0,6.0,8.0,5.0,3.0,10.0,25.0,87.0,1.0,88.0,0.0,1.0,2.0,1.0,7.0,35.0,6.0,1.0,90.0,92.0,1.0,5.0,12.0,29.0,61.0,3.0,1.0,5.0,12.0,2.0,3.0,79.0,2.0,1.0,1.0,57.0,51.0,1.0,1.0,85.0,7.0,1.0,6.0,69.0,1.0,2.0,0.0,16.0,76.0,0.0,57.0,39.0,36.0,12.0,36.0,20.0,2.0,2.0,17.0,47.0,91.0,1.0,4.0,2.0,4.0,2.0,22.0,46.0,69.0,38.0,13.0,67.0,42.0,38.0,8.0,69.0,4.0,2.0,12.0,0.0,3.0,75.0,3.0,0.0,11.0,1.0,0.0,81.0,0.0,3.0,88.0,2.0,2.0,8.0,18.0,54.0,17.0,55.0,2.0,2.0,81.0,11.0,20.0,0.0,68.0
2024-04-22,71936,59.0,3.0,4.0,5.0,5.0,False,13.0,1.0,0.0,1.0,0.0,12.0,13.0,3.0,2.0,19.0,5.0,0.0,5.0,2.0,1.0,2.0,33.0,7.0,1.0,0.0,1.0,0.0,5.0,1.0,66.0,79.0,1.0,9.0,1.0,34.0,74.0,43.0,19.0,9.0,3.0,7.0,6.0,24.0,19.0,66.0,3.0,4.0,36.0,0.0,5.0,0.0,19.0,35.0,52.0,83.0,27.0,36.0,2.0,49.0,64.0,2.0,44.0,0.0,10.0,0.0,5.0,2.0,2.0,37.0,3.0,1.0,1.0,13.0,1.0,16.0,1.0,0.0,0.0,0.0,3.0,70.0,0.0,8.0,8.0,0.0,5.0,7.0,92.0,55.0,32.0,57.0,3.0,22.0,19.0,79.0,24.0,33.0,9.0,13.0,34.0,13.0,5.0,2.0,79.0,32.0,2.0,0.0,17.0,9.0,85.0,0.0,0.0,1.0,4.0,6.0,1.0,0.0,6.0,8.0,5.0,3.0,10.0,25.0,87.0,1.0,88.0,0.0,1.0,2.0,1.0,7.0,35.0,6.0,1.0,90.0,92.0,1.0,5.0,12.0,29.0,61.0,3.0,1.0,5.0,12.0,2.0,3.0,79.0,2.0,1.0,1.0,57.0,51.0,1.0,1.0,85.0,7.0,1.0,6.0,69.0,1.0,2.0,0.0,16.0,76.0,0.0,57.0,39.0,36.0,12.0,36.0,20.0,2.0,2.0,17.0,47.0,91.0,1.0,4.0,2.0,4.0,2.0,22.0,46.0,69.0,38.0,13.0,67.0,42.0,38.0,8.0,69.0,4.0,2.0,12.0,0.0,3.0,75.0,3.0,0.0,11.0,1.0,0.0,81.0,0.0,3.0,88.0,2.0,2.0,8.0,18.0,54.0,17.0,55.0,2.0,2.0,81.0,11.0,20.0,0.0,68.0
2024-04-19,73246,59.0,3.0,4.0,5.0,5.0,False,13.0,1.0,0.0,1.0,0.0,12.0,13.0,3.0,2.0,19.0,5.0,0.0,5.0,2.0,1.0,2.0,33.0,7.0,1.0,0.0,1.0,0.0,5.0,1.0,66.0,79.0,1.0,9.0,1.0,34.0,74.0,43.0,19.0,9.0,3.0,7.0,6.0,24.0,19.0,66.0,3.0,4.0,36.0,0.0,5.0,0.0,19.0,35.0,52.0,83.0,27.0,36.0,2.0,49.0,64.0,2.0,44.0,0.0,10.0,0.0,5.0,2.0,2.0,37.0,3.0,1.0,1.0,13.0,1.0,16.0,1.0,0.0,0.0,0.0,3.0,70.0,0.0,8.0,8.0,0.0,5.0,7.0,92.0,55.0,32.0,57.0,3.0,22.0,19.0,79.0,24.0,33.0,9.0,13.0,34.0,13.0,5.0,2.0,79.0,32.0,2.0,0.0,17.0,9.0,85.0,0.0,0.0,1.0,4.0,6.0,1.0,0.0,6.0,8.0,5.0,3.0,10.0,25.0,87.0,1.0,88.0,0.0,1.0,2.0,1.0,7.0,35.0,6.0,1.0,90.0,92.0,1.0,5.0,12.0,29.0,61.0,3.0,1.0,5.0,12.0,2.0,3.0,79.0,2.0,1.0,1.0,57.0,51.0,1.0,1.0,85.0,7.0,1.0,6.0,69.0,1.0,2.0,0.0,16.0,76.0,0.0,57.0,39.0,36.0,12.0,36.0,20.0,2.0,2.0,17.0,47.0,91.0,1.0,4.0,2.0,4.0,2.0,22.0,46.0,69.0,38.0,13.0,67.0,42.0,38.0,8.0,69.0,4.0,2.0,12.0,0.0,3.0,75.0,3.0,0.0,11.0,1.0,0.0,81.0,0.0,3.0,88.0,2.0,2.0,8.0,18.0,54.0,17.0,55.0,2.0,2.0,81.0,11.0,20.0,0.0,68.0
2024-04-18,73016,59.0,3.0,4.0,5.0,5.0,False,13.0,1.0,0.0,1.0,0.0,12.0,13.0,3.0,2.0,19.0,5.0,0.0,5.0,2.0,1.0,2.0,33.0,7.0,1.0,0.0,1.0,0.0,5.0,1.0,66.0,79.0,1.0,9.0,1.0,34.0,74.0,43.0,19.0,9.0,3.0,7.0,6.0,24.0,19.0,66.0,3.0,4.0,36.0,0.0,5.0,0.0,19.0,35.0,52.0,83.0,27.0,36.0,2.0,49.0,64.0,2.0,44.0,0.0,10.0,0.0,5.0,2.0,2.0,37.0,3.0,1.0,1.0,13.0,1.0,16.0,1.0,0.0,0.0,0.0,3.0,70.0,0.0,8.0,8.0,0.0,5.0,7.0,92.0,55.0,32.0,57.0,3.0,22.0,19.0,79.0,24.0,33.0,9.0,13.0,34.0,13.0,5.0,2.0,79.0,32.0,2.0,0.0,17.0,9.0,85.0,0.0,0.0,1.0,4.0,6.0,1.0,0.0,6.0,8.0,5.0,3.0,10.0,25.0,87.0,1.0,88.0,0.0,1.0,2.0,1.0,7.0,35.0,6.0,1.0,90.0,92.0,1.0,5.0,12.0,29.0,61.0,3.0,1.0,5.0,12.0,2.0,3.0,79.0,2.0,1.0,1.0,57.0,51.0,1.0,1.0,85.0,7.0,1.0,6.0,69.0,1.0,2.0,0.0,16.0,76.0,0.0,57.0,39.0,36.0,12.0,36.0,20.0,2.0,2.0,17.0,47.0,91.0,1.0,4.0,2.0,4.0,2.0,22.0,46.0,69.0,38.0,13.0,67.0,42.0,38.0,8.0,69.0,4.0,2.0,12.0,0.0,3.0,75.0,3.0,0.0,11.0,1.0,0.0,81.0,0.0,3.0,88.0,2.0,2.0,8.0,18.0,54.0,17.0,55.0,2.0,2.0,81.0,11.0,20.0,0.0,68.0
2024-04-17,72695,59.0,3.0,4.0,5.0,5.0,False,13.0,1.0,0.0,1.0,0.0,12.0,13.0,3.0,2.0,19.0,5.0,0.0,5.0,2.0,1.0,2.0,33.0,7.0,1.0,0.0,1.0,0.0,5.0,1.0,66.0,79.0,1.0,9.0,1.0,34.0,74.0,43.0,19.0,9.0,3.0,7.0,6.0,24.0,19.0,66.0,3.0,4.0,36.0,0.0,5.0,0.0,19.0,35.0,52.0,83.0,27.0,36.0,2.0,49.0,64.0,2.0,44.0,0.0,10.0,0.0,5.0,2.0,2.0,37.0,3.0,1.0,1.0,13.0,1.0,16.0,1.0,0.0,0.0,0.0,3.0,70.0,0.0,8.0,8.0,0.0,5.0,7.0,92.0,55.0,32.0,57.0,3.0,22.0,19.0,79.0,24.0,33.0,9.0,13.0,34.0,13.0,5.0,2.0,79.0,32.0,2.0,0.0,17.0,9.0,85.0,0.0,0.0,1.0,4.0,6.0,1.0,0.0,6.0,8.0,5.0,3.0,10.0,25.0,87.0,1.0,88.0,0.0,1.0,2.0,1.0,7.0,35.0,6.0,1.0,90.0,92.0,1.0,5.0,12.0,29.0,61.0,3.0,1.0,5.0,12.0,2.0,3.0,79.0,2.0,1.0,1.0,57.0,51.0,1.0,1.0,85.0,7.0,1.0,6.0,69.0,1.0,2.0,0.0,16.0,76.0,0.0,57.0,39.0,36.0,12.0,36.0,20.0,2.0,2.0,17.0,47.0,91.0,1.0,4.0,2.0,4.0,2.0,22.0,46.0,69.0,38.0,13.0,67.0,42.0,38.0,8.0,69.0,4.0,2.0,12.0,0.0,3.0,75.0,3.0,0.0,11.0,1.0,0.0,81.0,0.0,3.0,88.0,2.0,2.0,8.0,18.0,54.0,17.0,55.0,2.0,2.0,81.0,11.0,20.0,0.0,68.0
2024-04-16,73109,59.0,3.0,4.0,5.0,5.0,False,13.0,1.0,0.0,1.0,0.0,12.0,13.0,3.0,2.0,19.0,5.0,0.0,5.0,2.0,1.0,2.0,33.0,7.0,1.0,0.0,1.0,0.0,5.0,1.0,66.0,79.0,1.0,9.0,1.0,34.0,74.0,43.0,19.0,9.0,3.0,7.0,6.0,24.0,19.0,66.0,3.0,4.0,36.0,0.0,5.0,0.0,19.0,35.0,52.0,83.0,27.0,36.0,2.0,49.0,64.0,2.0,44.0,0.0,10.0,0.0,5.0,2.0,2.0,37.0,3.0,1.0,1.0,13.0,1.0,16.0,1.0,0.0,0.0,0.0,3.0,70.0,0.0,8.0,8.0,0.0,5.0,7.0,92.0,55.0,32.0,57.0,3.0,22.0,19.0,79.0,24.0,33.0,9.0,13.0,34.0,13.0,5.0,2.0,79.0,32.0,2.0,0.0,17.0,9.0,85.0,0.0,0.0,1.0,4.0,6.0,1.0,0.0,6.0,8.0,5.0,3.0,10.0,25.0,87.0,1.0,88.0,0.0,1.0,2.0,1.0,7.0,35.0,6.0,1.0,90.0,92.0,1.0,5.0,12.0,29.0,61.0,3.0,1.0,5.0,12.0,2.0,3.0,79.0,2.0,1.0,1.0,57.0,51.0,1.0,1.0,85.0,7.0,1.0,6.0,69.0,1.0,2.0,0.0,16.0,76.0,0.0,57.0,39.0,36.0,12.0,36.0,20.0,2.0,2.0,17.0,47.0,91.0,1.0,4.0,2.0,4.0,2.0,22.0,46.0,69.0,38.0,13.0,67.0,42.0,38.0,8.0,69.0,4.0,2.0,12.0,0.0,3.0,75.0,3.0,0.0,11.0,1.0,0.0,81.0,0.0,3.0,88.0,2.0,2.0,8.0,18.0,54.0,17.0,55.0,2.0,2.0,81.0,11.0,20.0,0.0,68.0
2024-04-15,72329,59.0,3.0,4.0,5.0,5.0,False,13.0,1.0,0.0,1.0,0.0,12.0,13.0,3.0,2.0,19.0,5.0,0.0,5.0,2.0,1.0,2.0,33.0,7.0,1.0,0.0,1.0,0.0,5.0,1.0,66.0,79.0,1.0,9.0,1.0,34.0,74.0,43.0,19.0,9.0,3.0,7.0,6.0,24.0,19.0,66.0,3.0,4.0,36.0,0.0,5.0,0.0,19.0,35.0,52.0,83.0,27.0,36.0,2.0,49.0,64.0,2.0,44.0,0.0,10.0,0.0,5.0,2.0,2.0,37.0,3.0,1.0,1.0,13.0,1.0,16.0,1.0,0.0,0.0,0.0,3.0,70.0,0.0,8.0,8.0,0.0,5.0,7.0,92.0,55.0,32.0,57.0,3.0,22.0,19.0,79.0,24.0,33.0,9.0,13.0,34.0,13.0,5.0,2.0,79.0,32.0,2.0,0.0,17.0,9.0,85.0,0.0,0.0,1.0,4.0,6.0,1.0,0.0,6.0,8.0,5.0,3.0,10.0,25.0,87.0,1.0,88.0,0.0,1.0,2.0,1.0,7.0,35.0,6.0,1.0,90.0,92.0,1.0,5.0,12.0,29.0,61.0,3.0,1.0,5.0,12.0,2.0,3.0,79.0,2.0,1.0,1.0,57.0,51.0,1.0,1.0,85.0,7.0,1.0,6.0,69.0,1.0,2.0,0.0,16.0,76.0,0.0,57.0,39.0,36.0,12.0,36.0,20.0,2.0,2.0,17.0,47.0,91.0,1.0,4.0,2.0,4.0,2.0,22.0,46.0,69.0,38.0,13.0,67.0,42.0,38.0,8.0,69.0,4.0,2.0,12.0,0.0,3.0,75.0,3.0,0.0,11.0,1.0,0.0,81.0,0.0,3.0,88.0,2.0,2.0,8.0,18.0,54.0,17.0,55.0,2.0,2.0,81.0,11.0,20.0,0.0,68.0
2024-04-12,71857,59.0,3.0,4.0,5.0,5.0,False,13.0,1.0,0.0,1.0,0.0,12.0,13.0,3.0,2.0,19.0,5.0,0.0,5.0,2.0,1.0,2.0,33.0,7.0,1.0,0.0,1.0,0.0,5.0,1.0,66.0,79.0,1.0,9.0,1.0,34.0,74.0,43.0,19.0,9.0,3.0,7.0,6.0,24.0,19.0,66.0,3.0,4.0,36.0,0.0,5.0,0.0,19.0,35.0,52.0,83.0,27.0,36.0,2.0,49.0,64.0,2.0,44.0,0.0,10.0,0.0,5.0,2.0,2.0,37.0,3.0,1.0,1.0,13.0,1.0,16.0,1.0,0.0,0.0,0.0,3.0,70.0,0.0,8.0,8.0,0.0,5.0,7.0,92.0,55.0,32.0,57.0,3.0,22.0,19.0,79.0,24.0,33.0,9.0,13.0,34.0,13.0,5.0,2.0,79.0,32.0,2.0,0.0,17.0,9.0,85.0,0.0,0.0,1.0,4.0,6.0,1.0,0.0,6.0,8.0,5.0,3.0,10.0,25.0,87.0,1.0,88.0,0.0,1.0,2.0,1.0,7.0,35.0,6.0,1.0,90.0,92.0,1.0,5.0,12.0,29.0,61.0,3.0,1.0,5.0,12.0,2.0,3.0,79.0,2.0,1.0,1.0,57.0,51.0,1.0,1.0,85.0,7.0,1.0,6.0,69.0,1.0,2.0,0.0,16.0,76.0,0.0,57.0,39.0,36.0,12.0,36.0,20.0,2.0,2.0,17.0,47.0,91.0,1.0,4.0,2.0,4.0,2.0,22.0,46.0,69.0,38.0,13.0,67.0,42.0,38.0,8.0,69.0,4.0,2.0,12.0,0.0,3.0,75.0,3.0,0.0,11.0,1.0,0.0,81.0,0.0,3.0,88.0,2.0,2.0,8.0,18.0,54.0,17.0,55.0,2.0,2.0,81.0,11.0,20.0,0.0,68.0
2024-04-11,71514,59.0,3.0,4.0,5.0,5.0,False,13.0,1.0,0.0,1.0,0.0,12.0,13.0,3.0,2.0,19.0,5.0,0.0,5.0,2.0,1.0,2.0,33.0,7.0,1.0,0.0,1.0,0.0,5.0,1.0,66.0,79.0,1.0,9.0,1.0,34.0,74.0,43.0,19.0,9.0,3.0,7.0,6.0,24.0,19.0,66.0,3.0,4.0,36.0,0.0,5.0,0.0,19.0,35.0,52.0,83.0,27.0,36.0,2.0,49.0,64.0,2.0,44.0,0.0,10.0,0.0,5.0,2.0,2.0,37.0,3.0,1.0,1.0,13.0,1.0,16.0,1.0,0.0,0.0,0.0,3.0,70.0,0.0,8.0,8.0,0.0,5.0,7.0,92.0,55.0,32.0,57.0,3.0,22.0,19.0,79.0,24.0,33.0,9.0,13.0,34.0,13.0,5.0,2.0,79.0,32.0,2.0,0.0,17.0,9.0,85.0,0.0,0.0,1.0,4.0,6.0,1.0,0.0,6.0,8.0,5.0,3.0,10.0,25.0,87.0,1.0,88.0,0.0,1.0,2.0,1.0,7.0,35.0,6.0,1.0,90.0,92.0,1.0,5.0,12.0,29.0,61.0,3.0,1.0,5.0,12.0,2.0,3.0,79.0,2.0,1.0,1.0,57.0,51.0,1.0,1.0,85.0,7.0,1.0,6.0,69.0,1.0,2.0,0.0,16.0,76.0,0.0,57.0,39.0,36.0,12.0,36.0,20.0,2.0,2.0,17.0,47.0,91.0,1.0,4.0,2.0,4.0,2.0,22.0,46.0,69.0,38.0,13.0,67.0,42.0,38.0,8.0,69.0,4.0,2.0,12.0,0.0,3.0,75.0,3.0,0.0,11.0,1.0,0.0,81.0,0.0,3.0,88.0,2.0,2.0,8.0,18.0,54.0,17.0,55.0,2.0,2.0,81.0,11.0,20.0,0.0,68.0
